37, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849264352, 51070.0, -16170.000007, 59.9995, 0.0, -0.0, 1.0, 0.0
38, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849266353, 57940.190002, -22266.900636, 59.999825, -0.0, -0.0, -0.004261, 0.999991
39, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849268354, 49400.000035, -20695.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
40, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849270355, 60050.000035, -14155.911987, 59.999023, -0.0, -0.0, -0.707107, 0.707107
41, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849271356, 59740.000011, -11280.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
42, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849273357, 60050.00004, -6955.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
43, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849275358, 59740.000011, -2710.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
44, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849277359, 58075.911996, -15810.000034, 59.999023, 0.0, 0.0, 0.0, 1.0
45, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849278360, 49400.000035, -14155.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
46, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849280361, 49400.00004, -6905.911987, 59.999023, -0.0, -0.0, -0.707107, 0.707107
47, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849282362, 51020.0, -1060.0, 59.999547, 0.0, -0.0, 1.0, 0.0
48, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849284363, 60147.453578, 1157.163269, 63.076163, 0.0, 0.0, -0.707107, 0.707107
49, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849286364, 58045.911987, -730.0, 59.999023, 0.0, 0.0, 0.0, 1.0
50, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849287365, 49040.000011, 5520.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
51, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849289366, 47425.911987, -730.0, 59.999023, 0.0, 0.0, 0.0, 1.0
52, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849291367, 39120.000042, 894.088013, 59.999023, -0.0, -0.0, -0.707107, 0.707107
53, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849293368, 36345.911987, 7470.0, 59.999023, 0.0, 0.0, 0.0, 1.0
54, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849294369, 14935.346999, -23489.063434, 59.9998, 0.0, -0.0, 0.999935, 0.011374
55, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849296370, 23752.230684, -22249.041867, 59.999822, -0.0, -0.0, -0.011374, 0.999935
56, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849298371, 13120.000035, -20695.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
57, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849300372, 12760.000011, -17820.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
58, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849302373, 12770.000011, -25060.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
59, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849303374, 37921.975253, -34462.895005, 59.999804, 0.0, -0.0, 0.704087, 0.710113
60, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849305375, 25950.000035, -20695.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
61, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849307376, 25910.000039, -6875.911987, 59.999023, -0.0, -0.0, -0.707107, 0.707107
62, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849309377, 13130.000035, -14155.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
63, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849310378, 13110.000039, -6905.911987, 59.999023, -0.0, -0.0, -0.707107, 0.707107
64, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849312379, 10940.698384, -8494.67395, 59.999824, -0.0, -0.0, -0.008252, 0.999966
65, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849314380, 23945.911987, -32320.0, 59.999023, 0.0, 0.0, 0.0, 1.0
66, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849316381, 10940.698624, -22273.710586, 59.999824, -0.0, -0.0, -0.008252, 0.999966
67, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849317382, 330.000035, -20695.91357, 59.999023, 0.0, 0.0, -0.707107, 0.707107
68, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849319383, -29.999989, -17820.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
69, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849321384, -39.999989, -25060.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
70, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849323385, -12839.999989, -25060.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
71, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849325386, -24889.999949, -30635.911987, 59.999023, 0.0, 0.0, -0.707107, 0.707107
72, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849326387, 25910.000042, 904.088013, 59.999023, -0.0, -0.0, -0.707107, 0.707107
73, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849328388, 14970.0, 7140.0, 59.999547, 0.0, -0.0, 1.0, 0.0
74, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849330389, 26056.719978, 9132.920716, 59.999197, 0.0, 0.0, -0.735224, 0.677824
75, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849332390, 23576.288564, 21849.74282, 59.999023, 0.0, 0.0, -0.500598, 0.86568
76, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849334391, 14002.993827, 34562.749888, 59.9995, 0.0, -0.0, 0.258819, 0.965926
77, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849335392, 13817.993814, 34883.17928, 59.9995, 0.0, -0.0, 0.258819, 0.965926
78, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849337393, -8741.760219, 33510.862846, 59.999023, -0.0, -0.0, -0.501571, 0.865116
79, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849339394, -13163.250878, 41180.007713, 59.999023, -0.0, -0.0, -0.500828, 0.865547
80, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849341395, -18598.847044, 46380.566198, 59.999023, 0.0, -0.0, 0.25924, 0.965813
81, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849343396, -28529.829284, 40642.267925, 59.999023, 0.0, -0.0, 0.258291, 0.966067
82, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849345397, -39029.122595, 34571.042809, 59.999023, 0.0, -0.0, 0.258974, 0.965884
83, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849346398, -25289.999957, -6895.911987, 59.999023, -0.0, -0.0, -0.707107, 0.707107
84, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849348399, -25289.999956, 904.088013, 59.999023, -0.0, -0.0, -0.707107, 0.707107
85, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849350400, -25289.999972, 9074.088013, 59.999023, -0.0, -0.0, -0.707107, 0.707107
